Manufacturer,Channel,Date,PPU,PPU_hat,PPU MAPE,TDP,TDP_hat,TDP MAPE,forecast_month
PEPSICO,TRADITIONAL,2023-08-01,,2.22,,,1574.0,,January 2023
PEPSICO,TRADITIONAL,2023-09-01,,2.29,,,1577.0,,January 2023
PEPSICO,TRADITIONAL,2023-10-01,,2.34,,,1675.0,,January 2023
PEPSICO,TRADITIONAL,2023-11-01,,2.39,,,1679.0,,January 2023
PEPSICO,TRADITIONAL,2023-12-01,,2.49,,,1681.0,,January 2023
PEPSICO,TRADITIONAL,2024-01-01,,2.56,,,1689.0,,January 2023
SEÑORIAL,OT,2023-02-01,6.98,6.7,4.05,918.0,846.0,7.84,January 2023
SEÑORIAL,OT,2023-03-01,7.34,6.55,10.66,858.0,853.0,0.58,January 2023
SEÑORIAL,OT,2023-04-01,,6.69,,,841.0,,January 2023
SEÑORIAL,OT,2023-05-01,,6.9,,,818.0,,January 2023
SEÑORIAL,OT,2023-06-01,,6.87,,,824.0,,January 2023
SEÑORIAL,OT,2023-07-01,,7.0,,,816.0,,January 2023
SEÑORIAL,OT,2023-08-01,,7.15,,,814.0,,January 2023
SEÑORIAL,OT,2023-09-01,,7.65,,,821.0,,January 2023
SEÑORIAL,OT,2023-10-01,,7.75,,,838.0,,January 2023
SEÑORIAL,OT,2023-11-01,,7.34,,,850.0,,January 2023
SEÑORIAL,OT,2023-12-01,,6.87,,,907.0,,January 2023
SEÑORIAL,OT,2024-01-01,,7.12,,,901.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-02-01,1.02,1.01,0.56,649.0,614.0,5.39,January 2023
SEÑORIAL,TRADITIONAL,2023-03-01,1.03,1.01,2.47,655.0,614.0,6.26,January 2023
SEÑORIAL,TRADITIONAL,2023-04-01,,1.01,,,616.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-05-01,,1.0,,,613.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-06-01,,1.01,,,612.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-07-01,,1.01,,,617.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-08-01,,1.01,,,617.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-09-01,,1.01,,,627.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-10-01,,1.01,,,652.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-11-01,,1.02,,,636.0,,January 2023
SEÑORIAL,TRADITIONAL,2023-12-01,,1.02,,,631.0,,January 2023
SEÑORIAL,TRADITIONAL,2024-01-01,,1.02,,,645.0,,January 2023
BIMBO,OT,2023-03-01,9.83,10.91,10.95,397.0,424.0,6.8,February 2023
BIMBO,OT,2023-04-01,,11.23,,,417.0,,February 2023
BIMBO,OT,2023-05-01,,10.5,,,448.0,,February 2023
BIMBO,OT,2023-06-01,,9.82,,,459.0,,February 2023
BIMBO,OT,2023-07-01,,9.68,,,458.0,,February 2023
BIMBO,OT,2023-08-01,,10.19,,,466.0,,February 2023
BIMBO,OT,2023-09-01,,10.8,,,466.0,,February 2023
BIMBO,OT,2023-10-01,,10.99,,,483.0,,February 2023
BIMBO,OT,2023-11-01,,10.93,,,452.0,,February 2023
BIMBO,OT,2023-12-01,,10.82,,,469.0,,February 2023
BIMBO,OT,2024-01-01,,11.2,,,480.0,,February 2023
BIMBO,OT,2024-02-01,,11.7,,,491.0,,February 2023
BIMBO,TRADITIONAL,2023-03-01,4.36,4.22,3.19,105.0,104.0,0.95,February 2023
BIMBO,TRADITIONAL,2023-04-01,,4.16,,,107.0,,February 2023
BIMBO,TRADITIONAL,2023-05-01,,4.18,,,108.0,,February 2023
BIMBO,TRADITIONAL,2023-06-01,,4.32,,,112.0,,February 2023
BIMBO,TRADITIONAL,2023-07-01,,4.36,,,116.0,,February 2023
BIMBO,TRADITIONAL,2023-08-01,,4.54,,,118.0,,February 2023
BIMBO,TRADITIONAL,2023-09-01,,4.57,,,123.0,,February 2023
BIMBO,TRADITIONAL,2023-10-01,,4.62,,,124.0,,February 2023
BIMBO,TRADITIONAL,2023-11-01,,4.66,,,129.0,,February 2023
BIMBO,TRADITIONAL,2023-12-01,,4.73,,,133.0,,February 2023
BIMBO,TRADITIONAL,2024-01-01,,4.61,,,134.0,,February 2023
BIMBO,TRADITIONAL,2024-02-01,,4.7,,,137.0,,February 2023
DIANA,OT,2023-03-01,6.8,6.69,1.69,948.0,949.0,0.11,February 2023
DIANA,OT,2023-04-01,,6.55,,,983.0,,February 2023
DIANA,OT,2023-05-01,,6.69,,,993.0,,February 2023
DIANA,OT,2023-06-01,,6.56,,,1002.0,,February 2023
DIANA,OT,2023-07-01,,6.72,,,995.0,,February 2023
DIANA,OT,2023-08-01,,6.72,,,1004.0,,February 2023
DIANA,OT,2023-09-01,,6.3,,,1021.0,,February 2023
DIANA,OT,2023-10-01,,6.72,,,1050.0,,February 2023
DIANA,OT,2023-11-01,,6.79,,,1035.0,,February 2023
DIANA,OT,2023-12-01,,6.65,,,1033.0,,February 2023
DIANA,OT,2024-01-01,,6.77,,,1009.0,,February 2023
DIANA,OT,2024-02-01,,6.83,,,1014.0,,February 2023
DIANA,TRADITIONAL,2023-03-01,1.08,1.09,0.97,646.0,643.0,0.46,February 2023
DIANA,TRADITIONAL,2023-04-01,,1.09,,,648.0,,February 2023
DIANA,TRADITIONAL,2023-05-01,,1.1,,,635.0,,February 2023
DIANA,TRADITIONAL,2023-06-01,,1.11,,,628.0,,February 2023
DIANA,TRADITIONAL,2023-07-01,,1.13,,,635.0,,February 2023
DIANA,TRADITIONAL,2023-08-01,,1.14,,,624.0,,February 2023
DIANA,TRADITIONAL,2023-09-01,,1.16,,,623.0,,February 2023
DIANA,TRADITIONAL,2023-10-01,,1.16,,,648.0,,February 2023
DIANA,TRADITIONAL,2023-11-01,,1.17,,,650.0,,February 2023
DIANA,TRADITIONAL,2023-12-01,,1.18,,,653.0,,February 2023
DIANA,TRADITIONAL,2024-01-01,,1.18,,,654.0,,February 2023
DIANA,TRADITIONAL,2024-02-01,,1.18,,,643.0,,February 2023
DINANT,OT,2023-03-01,8.98,8.67,3.46,415.0,389.0,6.27,February 2023
DINANT,OT,2023-04-01,,8.62,,,381.0,,February 2023
DINANT,OT,2023-05-01,,8.58,,,364.0,,February 2023
DINANT,OT,2023-06-01,,8.54,,,363.0,,February 2023
DINANT,OT,2023-07-01,,8.42,,,349.0,,February 2023
DINANT,OT,2023-08-01,,8.35,,,359.0,,February 2023
DINANT,OT,2023-09-01,,8.46,,,360.0,,February 2023
DINANT,OT,2023-10-01,,8.87,,,379.0,,February 2023
DINANT,OT,2023-11-01,,8.42,,,379.0,,February 2023
DINANT,OT,2023-12-01,,8.23,,,371.0,,February 2023
DINANT,OT,2024-01-01,,8.63,,,331.0,,February 2023
DINANT,OT,2024-02-01,,8.87,,,321.0,,February 2023
DINANT,TRADITIONAL,2023-03-01,1.41,1.49,5.56,420.0,404.0,3.81,February 2023
DINANT,TRADITIONAL,2023-04-01,,1.52,,,415.0,,February 2023
DINANT,TRADITIONAL,2023-05-01,,1.53,,,403.0,,February 2023
DINANT,TRADITIONAL,2023-06-01,,1.56,,,407.0,,February 2023
DINANT,TRADITIONAL,2023-07-01,,1.59,,,409.0,,February 2023
DINANT,TRADITIONAL,2023-08-01,,1.6,,,413.0,,February 2023
DINANT,TRADITIONAL,2023-09-01,,1.66,,,406.0,,February 2023
DINANT,TRADITIONAL,2023-10-01,,1.69,,,426.0,,February 2023
DINANT,TRADITIONAL,2023-11-01,,1.71,,,425.0,,February 2023
DINANT,TRADITIONAL,2023-12-01,,1.75,,,428.0,,February 2023
DINANT,TRADITIONAL,2024-01-01,,1.76,,,443.0,,February 2023
DINANT,TRADITIONAL,2024-02-01,,1.76,,,448.0,,February 2023
KELLOGGS,OT,2023-03-01,14.38,14.04,2.35,604.0,634.0,4.97,February 2023
KELLOGGS,OT,2023-04-01,,14.63,,,631.0,,February 2023
KELLOGGS,OT,2023-05-01,,14.5,,,641.0,,February 2023
KELLOGGS,OT,2023-06-01,,14.74,,,645.0,,February 2023
KELLOGGS,OT,2023-07-01,,14.95,,,646.0,,February 2023
KELLOGGS,OT,2023-08-01,,14.49,,,649.0,,February 2023
KELLOGGS,OT,2023-09-01,,14.6,,,634.0,,February 2023
KELLOGGS,OT,2023-10-01,,15.21,,,690.0,,February 2023
KELLOGGS,OT,2023-11-01,,15.78,,,690.0,,February 2023
KELLOGGS,OT,2023-12-01,,16.61,,,685.0,,February 2023
KELLOGGS,OT,2024-01-01,,15.4,,,658.0,,February 2023
KELLOGGS,OT,2024-02-01,,14.11,,,629.0,,February 2023
KELLOGGS,TRADITIONAL,2023-03-01,6.29,6.14,2.38,48.0,41.0,14.58,February 2023
KELLOGGS,TRADITIONAL,2023-04-01,,6.16,,,48.0,,February 2023
KELLOGGS,TRADITIONAL,2023-05-01,,6.34,,,44.0,,February 2023
KELLOGGS,TRADITIONAL,2023-06-01,,6.3,,,45.0,,February 2023
KELLOGGS,TRADITIONAL,2023-07-01,,6.12,,,42.0,,February 2023
KELLOGGS,TRADITIONAL,2023-08-01,,6.2,,,45.0,,February 2023
KELLOGGS,TRADITIONAL,2023-09-01,,6.36,,,41.0,,February 2023
KELLOGGS,TRADITIONAL,2023-10-01,,6.11,,,48.0,,February 2023
KELLOGGS,TRADITIONAL,2023-11-01,,6.06,,,42.0,,February 2023
KELLOGGS,TRADITIONAL,2023-12-01,,6.06,,,47.0,,February 2023
KELLOGGS,TRADITIONAL,2024-01-01,,6.53,,,42.0,,February 2023
KELLOGGS,TRADITIONAL,2024-02-01,,6.23,,,42.0,,February 2023
OTHERS,OT,2023-03-01,12.9,14.25,10.46,1552.0,1513.0,2.51,February 2023
OTHERS,OT,2023-04-01,,14.44,,,1529.0,,February 2023
OTHERS,OT,2023-05-01,,14.36,,,1539.0,,February 2023
OTHERS,OT,2023-06-01,,14.39,,,1561.0,,February 2023
OTHERS,OT,2023-07-01,,14.21,,,1538.0,,February 2023
OTHERS,OT,2023-08-01,,14.66,,,1523.0,,February 2023
OTHERS,OT,2023-09-01,,14.81,,,1499.0,,February 2023
OTHERS,OT,2023-10-01,,14.82,,,1547.0,,February 2023
OTHERS,OT,2023-11-01,,14.57,,,1581.0,,February 2023
OTHERS,OT,2023-12-01,,14.64,,,1607.0,,February 2023
OTHERS,OT,2024-01-01,,14.45,,,1521.0,,February 2023
OTHERS,OT,2024-02-01,,14.5,,,1469.0,,February 2023
OTHERS,TRADITIONAL,2023-03-01,1.09,1.06,2.81,331.0,315.0,4.83,February 2023
OTHERS,TRADITIONAL,2023-04-01,,1.1,,,314.0,,February 2023
OTHERS,TRADITIONAL,2023-05-01,,1.12,,,307.0,,February 2023
OTHERS,TRADITIONAL,2023-06-01,,1.17,,,309.0,,February 2023
OTHERS,TRADITIONAL,2023-07-01,,1.2,,,310.0,,February 2023
OTHERS,TRADITIONAL,2023-08-01,,1.22,,,306.0,,February 2023
OTHERS,TRADITIONAL,2023-09-01,,1.27,,,311.0,,February 2023
OTHERS,TRADITIONAL,2023-10-01,,1.29,,,314.0,,February 2023
OTHERS,TRADITIONAL,2023-11-01,,1.29,,,315.0,,February 2023
OTHERS,TRADITIONAL,2023-12-01,,1.35,,,314.0,,February 2023
OTHERS,TRADITIONAL,2024-01-01,,1.34,,,326.0,,February 2023
OTHERS,TRADITIONAL,2024-02-01,,1.36,,,326.0,,February 2023
PEPSICO,OT,2023-03-01,10.0,9.7,2.93,2261.0,2227.0,1.5,February 2023
PEPSICO,OT,2023-04-01,,9.86,,,2190.0,,February 2023
PEPSICO,OT,2023-05-01,,9.68,,,2171.0,,February 2023
PEPSICO,OT,2023-06-01,,9.87,,,2196.0,,February 2023
PEPSICO,OT,2023-07-01,,9.82,,,2201.0,,February 2023
PEPSICO,OT,2023-08-01,,9.84,,,2228.0,,February 2023
PEPSICO,OT,2023-09-01,,9.7,,,2197.0,,February 2023
PEPSICO,OT,2023-10-01,,9.79,,,2289.0,,February 2023
PEPSICO,OT,2023-11-01,,9.61,,,2266.0,,February 2023
PEPSICO,OT,2023-12-01,,9.92,,,2215.0,,February 2023
PEPSICO,OT,2024-01-01,,10.04,,,2220.0,,February 2023
PEPSICO,OT,2024-02-01,,9.65,,,2168.0,,February 2023
PEPSICO,TRADITIONAL,2023-03-01,1.91,1.87,1.78,1636.0,1603.0,2.02,February 2023
PEPSICO,TRADITIONAL,2023-04-01,,1.91,,,1604.0,,February 2023
PEPSICO,TRADITIONAL,2023-05-01,,1.93,,,1598.0,,February 2023
PEPSICO,TRADITIONAL,2023-06-01,,1.96,,,1593.0,,February 2023
PEPSICO,TRADITIONAL,2023-07-01,,1.99,,,1596.0,,February 2023
PEPSICO,TRADITIONAL,2023-08-01,,2.03,,,1600.0,,February 2023
PEPSICO,TRADITIONAL,2023-09-01,,2.08,,,1605.0,,February 2023
PEPSICO,TRADITIONAL,2023-10-01,,2.11,,,1705.0,,February 2023
PEPSICO,TRADITIONAL,2023-11-01,,2.14,,,1709.0,,February 2023
PEPSICO,TRADITIONAL,2023-12-01,,2.21,,,1712.0,,February 2023
PEPSICO,TRADITIONAL,2024-01-01,,2.26,,,1720.0,,February 2023
PEPSICO,TRADITIONAL,2024-02-01,,2.27,,,1716.0,,February 2023
SEÑORIAL,OT,2023-03-01,7.34,6.67,9.15,858.0,859.0,0.12,February 2023
SEÑORIAL,OT,2023-04-01,,6.64,,,847.0,,February 2023
SEÑORIAL,OT,2023-05-01,,6.93,,,825.0,,February 2023
SEÑORIAL,OT,2023-06-01,,6.92,,,831.0,,February 2023
SEÑORIAL,OT,2023-07-01,,7.01,,,823.0,,February 2023
SEÑORIAL,OT,2023-08-01,,7.1,,,820.0,,February 2023
SEÑORIAL,OT,2023-09-01,,7.7,,,827.0,,February 2023
SEÑORIAL,OT,2023-10-01,,7.8,,,845.0,,February 2023
SEÑORIAL,OT,2023-11-01,,7.31,,,858.0,,February 2023
SEÑORIAL,OT,2023-12-01,,6.66,,,914.0,,February 2023
SEÑORIAL,OT,2024-01-01,,7.01,,,907.0,,February 2023
SEÑORIAL,OT,2024-02-01,,7.34,,,887.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-03-01,1.03,1.01,1.88,655.0,650.0,0.76,February 2023
SEÑORIAL,TRADITIONAL,2023-04-01,,1.01,,,652.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-05-01,,1.01,,,649.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-06-01,,1.02,,,648.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-07-01,,1.02,,,653.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-08-01,,1.02,,,653.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-09-01,,1.02,,,664.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-10-01,,1.02,,,690.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-11-01,,1.03,,,674.0,,February 2023
SEÑORIAL,TRADITIONAL,2023-12-01,,1.03,,,669.0,,February 2023
SEÑORIAL,TRADITIONAL,2024-01-01,,1.02,,,683.0,,February 2023
SEÑORIAL,TRADITIONAL,2024-02-01,,1.03,,,669.0,,February 2023
